EAN	COD. INVENTARIO	COD. COMERCIAL	DESCRIPCION	EAN	EMPRESA	MARCA	MERCADO	NEGOCIO	CATEGORIA CALIDAD	TIPO FABRICACION	TIPO MERCADO
07796962821151	MEPDI115	94MEPDI115	Destornillador 3.6v	07796962821151	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800071	MEPDI116	94MEPDI116	DESTORNILLADOR INALAMBRICO CON MALETIN	07796962800071	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962851158	MEPLO115	94MEPLO115	Lijadora Orbital 135w	07796962851158	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800064	MEPLO116	94MEPLO116	Lijadora Orbital Philco	07796962800064	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962871156	MEPSC115	94MEPSC115	Sierra Circular 1200w	07796962871156	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962861157	MEPSK115	94MEPSK115	Sierra Caladora 350w	07796962861157	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962802150	MEPTNP215	94MEPTNP215	Taladro Inalambrico Li 10.8v	07796962802150	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962803157	MEPTNPI315	94MEPTNPI315	Taladro Inalambrico Ni 14.4v	07796962803157	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800095	MEPTNPI316	94MEPTNPI316	TALADRO INALAMBRICO 14.4V NI-CD	07796962800095	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800088	MEPTNPI416	94MEPTNPI416	TALADRO INALAMBRICO 14.4V LI	07796962800088	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962831150	MEPTP115	94MEPTP115	Taladro Percutor 500w	07796962831150	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800033	MEPTP116	94MEPTP116	TALADRO PERCUTOR PHILCO	07796962800033	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962801252	MEPTP125	94MEPTP125	Taladro Percutor 650w	07796962801252	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800040	MEPTP126	94MEPTP126	TALADRO PERCUTOR PHILCO	07796962800040	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
-	MESM500W	94MESM500W	Extractor de Jugos lento	-	PILISAR S.A.	BOSCH	LINEA BLANCA	COCINA DESAYUNO	PRIMERA	CBU	SA
03030050144338	MG-50AR	94MG-50AR	ACCESORIO MOLEDOR/EMBUTIDOR DE CARNE	03030050144338	NEW SAN S.A.	CUISINART	RETAIL	COCINA AYUDANTES	PRIMERA	CBU	PROPIA
04210201132066	MG5050	94MG5050	MULTIGOOMER BRAUN	04210201132066	NEW SAN S.A.	BRAUN	RETAIL	CUIDADO MASCULINO	PRIMERA	CBU	PROPIA
07798180585372	MG8753E	94MG8753EF	Accesorio Batidora - Picador de carne	07798180585372	NEW SAN S.A.	ATMA	RETAIL	COCINA AYUDANTES	PRIMERA	CBU	SA
07796962828785	MG8753N	94MG8753N	Accesorio Batidora - Picador de carne	07796962828785	NEW SAN S.A.	ATMA	RETAIL	COCINA AYUDANTES	PRIMERA	CBU	PROPIA
07796962849018	MG9010N	94MG9010N	Picadora de carne 500w	07796962849018	NEW SAN S.A.	ATMA	RETAIL	COCINA AYUDANTES	PRIMERA	CBU	SA
04210201167556	MGK3020	94MGK3020	Grooming kit Braun	04210201167556	NEW SAN S.A.	BRAUN	RETAIL	CUIDADO MASCULINO	PRIMERA	CBU	PROPIA
04210201167617	MGK3080	94MGK3080	Corta pelo - barba	04210201167617	NEW SAN S.A.	BRAUN	RETAIL	CUIDADO MASCULINO	PRIMERA	CBU	PROPIA
04210201281054	MGK3221	94MGK3221	Multigrooming Kit Braun	04210201281054	NEW SAN S.A.	BRAUN	RETAIL	CUIDADO MASCULINO	PRIMERA	CBU	SA
07796962980551	MGR737	94MGR737	REP. PERSONAL DE CASS SANYO	07796962980551	NEW SAN S.A.	SANYO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962890058	MGR890B	94MGR890B	REPROD. PERSONAL DIG. SANYO	07796962890058	NEW SAN S.A.	SANYO	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
-	MH8295CIR	94MH8295CIR	MICROONDAS LG NEOCHEF INVERTER 42L SILVER MIRROR	-	NEW SAN S.A.	LG	LG RETAIL	MWO	PRIMERA	CBU	SA
000MEZ67869201	MH8295DIR	94MH8295DIR	MICROONDAS LG NEOCHEF INVERTER 42L BLACK MIRROR	000MEZ67869201	NEW SAN S.A.	LG	LG RETAIL	MWO	PRIMERA	CBU	SA
08806098198122	MH8298DIR	94MH8298DIR	Microondas LG invertir 42 Litros Neo cheff Negro espejado	08806098198122	NEW SAN S.A.	LG	LG RETAIL	MWO	PRIMERA	CBU	SA
-	MHCGTR333	96MHCGTR333	Unidad Central HCD-GTR333 + Speakers SS-GTR333P	-	NEW SAN S.A.	SONY	RETAIL	AUDIO PESADO	PRIMERA	SA	CORPORATIVO
-	MHCGTR555	96MHCGTR555	Unidad Central HCD-GTR555 + Speakers SS-GTR555P	-	NEW SAN S.A.	SONY	RETAIL	AUDIO PESADO	PRIMERA	SA	CORPORATIVO
00500363154704	MICROBTB	94MICROBTBF	ALTAVOZ PORTATIL NEGRO CON BLUETOOTH	00500363154704	NEW SAN S.A.	JBL	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
00500363154490	MICROIIB	94MICROIIBF	ALTAVOZ PORTATIL NEGRO	00500363154490	NEW SAN S.A.	JBL	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
00500363154636	MICROIIW	94MICROIIWF	ALTAVOZ PORTATIL BLANCO	00500363154636	NEW SAN S.A.	JBL	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
00711719537113	MINECPS4	94MINECPS4	JUEGO PS4 MINECRAFT STARTER COLLECTION	00711719537113	NEW SAN S.A.	SONY	RETAIL	VIDEOJUEGO	PRIMERA	CBU	SA
00711719537113	MINECRAFT	94MINECRAFT	VIDEOJUEGO PS4 MINECRAFT STARTER COLLECTION_ARG	00711719537113	PILISAR S.A.	SONY	RETAIL	VIDEOJUEGO	PRIMERA	CBU	SA
00711719512516	MINECRAFTBR	94MINECRAFTBR	 Minecraft - Bedrock 	00711719512516	PILISAR S.A.	SONY	RETAIL	VIDEOJUEGO	PRIMERA	CBU	SA
07796962800439	MJPBO116	94MJPBO116	BORDEADORA 280W	07796962800439	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369830	MJPBO116P	94MJPBO116P	BORDEADORA 280W	07798192369830	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800477	MJPBO126	94MJPBO126	BORDEADORA 500W	07796962800477	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369847	MJPBO126P	94MJPBO126P	BORDEADORA 500W	07798192369847	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800446	MJPCD116	94MJPCD116	CORTACESPED 1300W	07796962800446	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369878	MJPCD116P	94MJPCD116P	CORTACESPED 1300W	07798192369878	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962985198	MJPCDBO116	96MJPCDBO116	COMBO CORTACESPED 1300W y BORDEADORA ORBITAL 280w	07796962985198	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800460	MJPCR116	94MJPCR116	CORTACERCO 450W	07796962800460	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369892	MJPCR116P	94MJPCR116P	CORTACERCO 450W	07798192369892	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
S7796962800484	MJPDE116	94MJPDE116	DESMALEZADORA 33CC	S7796962800484	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07796962800101	MJPHI116	94MJPHI116	HIDROLAVADORA PHILCO	07796962800101	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192363258	MJPHI116P	94MJPHI116P	HIDROLAVADORA PHILCO	07798192363258	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800552	MJPHI117	94MJPHI117	HIDROLAVADORA PHILCO	07796962800552	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369953	MJPHI117P	94MJPHI117P	HIDROLAVADORA PHILCO	07798192369953	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800569	MJPHI127	94MJPHI127	HIDROLAVADORA PHILCO	07796962800569	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369939	MJPHI127P	94MJPHI127P	HIDROLAVADORA PHILCO	07798192369939	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800583	MJPMO217	94MJPMO217	MOTOSIERRA	07796962800583	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369946	MJPMO217P	94MJPMO217P	MOTOSIERRA	07798192369946	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962800453	MJPSA116	94MJPSA116	SOPLA ASPIRADORA 2600W	07796962800453	NEW SAN S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	PROPIA
07798192369922	MJPSA116P	94MJPSA116P	SOPLA ASPIRADORA 2600W	07798192369922	PILISAR S.A.	PHILCO	RETAIL	JARDINERIA	PRIMERA	CBU	SA
07796962993032	MK22X7100	91MK22X7100	Monitor Noblex 22"	07796962993032	NEW SAN S.A.	NOBLEX	RETAIL	MONITORES DE PC	PRIMERA	CKD	SA
07796962993049	MK24X7100	91MK24X7100	Monitor Noblex 24"	07796962993049	NEW SAN S.A.	NOBLEX	RETAIL	MONITORES DE PC	PRIMERA	CKD	SA
07796962993056	MK27X7100	91MK27X7100	Monitor Noblex 27"	07796962993056	NEW SAN S.A.	NOBLEX	RETAIL	MONITORES DE PC	PRIMERA	CKD	SA
05411519111234	MK250	94MK250F	WEBCAM + HEADSET TOPCOM	05411519111234	NEW SAN S.A.	DAKO	RETAIL	ACCESORIOS IT	PRIMERA	CBU	PROPIA
07799113011258	ML-20D	91ML-20D	Microondas TEDGE 20 Litros Digital	07799113011258	NEW SAN S.A.	TEDGE	RETAIL	MWO	PRIMERA	CKD	SA
07799113011241	ML-20R	91ML-20R	Microondas TEDGE 20 Litros Rotativo	07799113011241	NEW SAN S.A.	TEDGE	RETAIL	MWO	PRIMERA	CKD	SA
07799113011265	ML-28DG	91ML-28DG	Microondas TEDGE 28 Litros Digital c/Grill	07799113011265	NEW SAN S.A.	ATMA	RETAIL	MWO	PRIMERA	CKD	SA
07796962490128	ML01/A	94ML01/A	BRANCH ML01/A - 68KQ<X	07796962490128	NEW SAN S.A.	GREE	RETAIL	AIRE ACONDICIONADO COMERCIAL	PRIMERA	CBU	SA
07796962100034	MM3MP3	94MM3MP3	MICROSISTEMA CD/MP3 NOBLEX	07796962100034	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100058	MM5SW	94MM5SW	MICROMINI CON SUBWOOFER NOBLEX	07796962100058	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100072	MM7	94MM7	MICROSISTEMA CD/CAS/RADIO NOBL	07796962100072	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100089	MM8MP3	94MM8MP3	MICROSISTEMA CD/MP3 NOBLEX	07796962100089	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100096	MM9SD	94MM9SD	MICROCOMP.USB /SD/MMC NOBLEX	07796962100096	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962140153	MM15M3	94MM15M3	MICRO MP3 NOBLEX	07796962140153	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100171	MM17SD	94MM17SD	MICROCOMP. MP3/USB /SD/ NOBLEX	07796962100171	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100188	MM18SD	94MM18SD	MICROCOMP. MP3/USB /SD/ NOBLEX	07796962100188	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962110187	MM18USB	94MM18USB	MICROCOMP. MP3 Y USB NOBLEX	07796962110187	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100195	MM19CC	94MM19CC	CARRYCOMBO USB NOBLEX	07796962100195	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962140207	MM20SE	94MM20SE	AUDIO STATION USB MP3 NOBLEX	07796962140207	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962130215	MM21USB	94MM21USB	MICROCOMPONENTE  USB NOBLEX	07796962130215	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962130222	MM22CC	94MM22CC	MICROCOMPONENTE USB  NOBLEX	07796962130222	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962120230	MM23U	94MM23U	MICROCOMPONENTE CD-MP3-NOBLEX	07796962120230	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962120254	MM25DV	94MM25DV	MICRO DVD MP3 10 W RMS NOBLEX	07796962120254	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962100263	MM26BT	94MM26BT	Microcomponente BT	07796962100263	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962103011	MM30U	94MM30U	MICROCOMPONENTE CD-MP3-USB	07796962103011	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962110316	MM31USB	94MM31USB	MICRO CD MP3	07796962110316	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962110323	MM32U	94MM32U	Microcomponente con USB	07796962110323	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962110354	MM35DV	94MM35DV	MICRO DVD MP3 35 W RMS NOBLEX	07796962110354	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962130352	MM36DV	94MM36DV	MICROCOMPONENTE CD-MP3-USB-DVD	07796962130352	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962120377	MM37DV	94MM37DV	Microcomponente con DVD/USB/MP3	07796962120377	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962110439	MM43BT	94MM43BT	MICROCOMPONENTE USB-MP3-BT	07796962110439	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962160502	MM50USB	94MM50USB	MICRO COMPONENTE  NOBLEX	07796962160502	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962101253	MM125BT	94MM125BT	Microcomponente USB BT	07796962101253	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962111399	MM139BT	94MM139BT	Microcomponente USB BT	07796962111399	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962800828	MMA160	94MMA160	Soldadora MMA 120A	07796962800828	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800842	MMA200	94MMA200	Soldadora 200A	07796962800842	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962800859	MMA250	94MMA250	Soldadora MMA 200A	07796962800859	NEW SAN S.A.	PHILCO	RETAIL	HERRAMIENTAS	PRIMERA	CBU	PROPIA
07796962131106	MMI110	94MMI110	MICROCOMP.USB /CD/SD IP NOBLEX	07796962131106	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962107408	MND740	94MND740F	MINI DVD 1400  W PMPO  NOBLEX	07796962107408	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796923100905	MNT90BT	94MNT90BTF	Sistema  de Audio estilo  Fiesta con Bluetooth	07796923100905	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	SA
07796962230908	MNT90BTN	94MNT90BTN	Sistema  de Audio estilo  Fiesta con Bluetooth	07796962230908	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO LIVIANO	PRIMERA	CBU	PROPIA
07796962141907	MNT190BT	94MNT190BT	Sistema de audio Vertical con CD y Bluetooth	07796962141907	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962984221	MNT290	94MNT290	Sistema de Audio Vertical	07796962984221	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07798192367010	MNT290PI	91MNT290PI	Sistema de Audio Vertical	07798192367010	PILISAR S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962988175	MNT390	94MNT390	Sistema de Audio Vertical	07796962988175	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07798192367003	MNT390PI	91MNT390PI	Sistema de Audio Vertical	07798192367003	PILISAR S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962234005	MNT400BTN	94MNT400BTN	Mini Componente  Estilo Torre con Bluetooth	07796962234005	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796923214008	MNT400BTX	94MNT400BTXF	Mini Componente  Estilo Torre con Bluetooth	07796923214008	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962215707	MNT570	94MNT570	Sistema de Audio Vertical	07796962215707	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962984214	MNT670	94MNT670	Sistema de audio vertical	07796962984214	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07798192366990	MNT670PI	91MNT670PI	Sistema de audio vertical	07798192366990	PILISAR S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796923119501	MNT950BT	94MNT950BTF	Party speaker estilo fiesta con Bluetooth	07796923119501	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962984870	MNT950BTN	94MNT950BTNF	Sistema  de Audio estilo  Fiesta con Bluetooth	07796962984870	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962984207	MNT1050	94MNT1050	Sistema de audio vertical	07796962984207	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07798192366983	MNT1050PI	91MNT1050PI	Sistema de audio vertical	07798192366983	PILISAR S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962112259	MNU225	91MNU225	UNIDAD CENTRAL DEL MNX225	07796962112259	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962163008	MNU300	91MNU300	UNIDAD CENTRAL PARA MNX-300	07796962163008	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962114055	MNU405BT	91MNU405BT	UNIDAD CENTRAL DEL MNX405BT	07796962114055	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796923106006	MNU600	91MNU600F	UNIDAD CENTRAL MNX600	07796923106006	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	SA
07796962127505	MNU750BT	94MNU750BT	UNIDAD CENTRAL PARA MNX750BT	07796962127505	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962107552	MNU755BT	91MNU755BT	UNIDAD CENTRAL DEL MNX755BT	07796962107552	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962129004	MNU900	91MNU900F	UNIDAD CENTRAL PARA MNX900X	07796962129004	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	SA
07796962129004	MNU900U	94MNU900U	UNIDAD CENTRAL MNX900 NOBLEX	07796962129004	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796923100004	MNU1000	91MNU1000F	U. CENTRAL MNX1000	07796923100004	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	SA
07796962135005	MNU1500X	91MNU1500X	U. CENTRAL MNX1500X	07796962135005	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796923104002	MNU2400	91MNU2400F	U. CENTRAL DEL MNX2400	07796923104002	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	SA
07796962149002	MNU2900X	91MNU2900X	U. CENTRAL MNX2900X	07796962149002	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962130000	MNU3000	94MNU3000	U. CENTRAL MNX3000S NOBLEX	07796962130000	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962130000	MNU5000	94MNU5000F	U. CENTRAL MNX5000S NOBLEX	07796962130000	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962115908	MNU5900	94MNU5900F	U. CENTRAL MNX5900 NOBLEX	07796962115908	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962150008	MNU7000	94MNU7000F	U. CENTRAL MNX7000 NOBLEX	07796962150008	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962241003	MNX100	94MNX100	MINI COMPONENTE  NOBLEX	07796962241003	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962121206	MNX120	94MNX120	MINI COMPONENTE USB /1 CD/MP3/WMA	07796962121206	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962171508	MNX150BT	94MNX150BT	MINI COMPONENTE  BLUETOOTH	07796962171508	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962121909	MNX190	94MNX190	MINI COMPONENTE, USB, 1 CD/MP3/WMA	07796962121909	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962121954	MNX195	94MNX195	Minicomponente con USB / MP3 / CD / SUBWOOFER	07796962121954	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962122050	MNX205	94MNX205	MINICOMPONENTE NOBLEX CD-MP3-USB	07796962122050	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962122074	MNX207	94MNX207	MINICOMPONENTE NOBLEX CD-MP3-USB	07796962122074	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962112204	MNX220	94MNX220	MINI 220W RMS,USB,1CD/MP3/WMA	07796962112204	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962132257	MNX225	96MNX225	MINI 220 W RMS MP3 USB NOBLEX	07796962132257	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962173007	MNX300	96MNX300	Sistema de Audio NOBLEX	07796962173007	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962153511	MNX350SUB	96MNX350SUB	MINICOMPONENTE + SUBWOOFER	07796962153511	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962153504	MNX350SW	94MNX350SW	MINICOMPONENTE CON CD / MP3 / USB	07796962153504	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
-	MNX370SUB	96MNX370SUB	MINICOMPONENTE + SUBWOOFER	-	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962113706	MNX370UN	94MNX370UN	UNIDAD CENTRAL	07796962113706	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962154006	MNX400BT	94MNX400BT	MINI 400W RMS,USB,1CD,MP3,WMA	07796962154006	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796962134053	MNX405BT	96MNX405BT	MINI 400 W RMS MP3 USB NOBLEX	07796962134053	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CKD	PROPIA
07796962195009	MNX500BT	94MNX500BT	Minicomponente	07796962195009	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796923125052	MNX505BT	94MNX505BTF	Mini componente con Bluetooth	07796923125052	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962195504	MNX550BT	94MNX550BT	Minicomponente	07796962195504	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	PROPIA
07796923215500	MNX550BTX	94MNX550BTXF	Minicomponente	07796923215500	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
07796962136002	MNX600E	94MNX600EF	MINI 60 W RMS MP3 USB  NOBLEX	07796962136002	NEW SAN S.A.	NOBLEX	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
